trip_id,Trip_SequenceNo.,Trip_Origin,Trip_Destination,Trip_Length,Trip_TimingFrom,Trip_TimingTo,Trip_Duration
trip_2214,1,HAL,KIA,46,7:10,09:05:00,01:55:00
trip_2215,2,KIA,WFTTMC,55,9:45,11:55,02:10:00
trip_2216,3,WFTTMC,BMT-18,0.7,12:00,12:05,00:05:00
trip_2217,4,BMT-18,WFTTMC,0.2,13:40:00,13:45:00,00:05:00
trip_2218,5,WFTTMC,KIA,55,13:50,15:45,01:55:00
trip_2219,6,KIA,HAL,46,16:30,18:30,02:00:00
trip_2220,7,HAL,KIA,46,19:00,20:50,01:50:00
trip_2221,8,KIA,HAL,46,22:15,23:55,01:40:00
trip_2222,1,BMT-18,WFTTMC,0.2,10:00:00,10:05:00,00:05:00
trip_2223,2,WFTTMC,KIA,55,10:10,12:00,01:50:00
trip_2224,3,KIA,HAL,46,14:30,16:15,01:45:00
trip_2225,4,HAL,KIA,46,17:00,18:45,01:45:00
trip_2226,5,KIA,WFTTMC,55,18:50,20:40,01:50:00
trip_2227,6,WFTTMC,BMT-18,0.7,20:40,20:45:00,00:05:00
trip_2228,1,HAL,KIA,46,7:40,9:30,01:50:00
trip_2229,2,KIA,WFTTMC,55,10:10,12:05,01:55:00
trip_2230,3,WFTTMC,BMT-18,0.7,12:05,12:10,00:05:00
trip_2231,4,BMT-18,WFTTMC,0.2,13:10:00,13:15:00,00:05:00
trip_2232,5,WFTTMC,KIA,55,13:20,15:10,01:50:00
trip_2233,6,KIA,WFTTMC,55,15:25,17:15,01:50:00
trip_2234,7,WFTTMC,KIA,55,17:20,19:10,01:50:00
trip_2235,8,KIA,HAL,46,19:40,21:30,01:50:00
trip_2236,1,KIA,HAL,46,8:00,09:50:00,01:50:00
trip_2237,2,HAL,KIA,46,10:40,12:30,01:50:00
trip_2238,3,KIA,WFTTMC,55,12:45,14:45,02:00:00
trip_2239,4,WFTTMC,BMT-18,0.7,14:50,14:55,00:05:00
trip_2240,5,BMT-18,WFTTMC,0.2,17:00:00,17:45:00,00:45:00
trip_2241,6,WFTTMC,KIA,55,17:50,20:00,02:10:00
trip_2242,7,KIA,HAL,46,20:20,22:20,02:00:00
trip_2243,8,HAL,KIA,46,23:00,1900-01-01 01:00:00,02:00:00
trip_2244,1,WFTTMC,KIA,55,5:30,07:35:00,02:05:00
trip_2245,2,KIA,WFTTMC,55,9:15,11:20,02:05:00
trip_2246,3,WFTTMC,BMT-18,0.7,11:25,11:30,00:05:00
trip_2247,4,BMT-18,WFTTMC,0.2,14:20:00,14:25:00,00:05:00
trip_2248,5,WFTTMC,KIA,55,14:30,16:25,01:55:00
trip_2249,6,KIA,HAL,46,17:10,19:00,01:50:00
trip_2250,7,HAL,KIA,46,19:20,21:10,01:50:00
trip_2251,8,KIA,WFTTMC,55,21:20,23:10,01:50:00
trip_2252,1,BSK,KIA,48.8,04:00:00,05:45:00,01:45:00
trip_2253,2,KIA,BSK,49.7,06:00:00,07:45:00,01:45:00
trip_2254,3,BSK,KIA,48.8,08:00:00,09:50:00,01:50:00
trip_2255,4,KIA,BSK,49.7,10:00:00,11:50:00,01:50:00
trip_2256,5,BSK,BMT-13,3,11:55:00,12:05:00,00:10:00
trip_2257,6,BMT-13,BSK,3,13:30:00,13:40:00,00:10:00
trip_2258,7,BSK,KIA,48.8,13:45:00,15:35:00,01:50:00
trip_2259,8,KIA,BSK,49.7,16:00:00,17:50:00,01:50:00
trip_2260,9,BSK,KIA,48.8,18:15:00,20:05:00,01:50:00
trip_2261,10,KIA,BSK,49.7,20:30:00,22:20:00,01:50:00
trip_2262,1,BSK,KIA,48.8,05:00:00,06:45:00,01:45:00
trip_2263,2,KIA,BSK,49.7,07:00:00,08:50:00,01:50:00
trip_2264,3,BSK,KIA,48.8,09:00:00,10:50:00,01:50:00
trip_2265,4,KIA,BSK,49.7,11:20:00,13:00:00,01:40:00
trip_2266,5,BSK,BMT-13,3,13:00:00,13:05:00,00:05:00
trip_2267,6,BMT-13,BSK,3,14:05:00,14:10:00,00:05:00
trip_2268,7,BSK,KIA,48.8,14:15:00,16:05:00,01:50:00
trip_2269,8,KIA,BSK,49.7,16:40:00,18:30:00,01:50:00
trip_2270,9,BSK,KIA,48.8,19:15:00,21:05:00,01:50:00
trip_2271,10,KIA,BSK,49.7,21:20:00,23:10:00,01:50:00
trip_2272,1,BSK,KIA,48.8,06:00:00,07:45:00,01:45:00
trip_2273,2,KIA,BSK,49.7,08:00:00,09:50:00,01:50:00
trip_2274,3,BSK,KIA,48.8,10:00:00,11:45:00,01:45:00
trip_2275,4,KIA,BSK,49.7,12:00:00,13:50:00,01:50:00
trip_2276,5,BSK,BMT-13,3,13:50:00,14:00:00,00:10:00
trip_2277,6,BMT-13,BSK,3,15:00:00,15:10:00,00:10:00
trip_2278,7,BSK,KIA,48.8,15:15:00,17:05:00,01:50:00
trip_2279,8,KIA,BSK,49.7,17:20:00,19:10:00,01:50:00
trip_2280,9,BSK,KIA,48.8,20:15:00,22:05:00,01:50:00
trip_2281,10,KIA,BSK,49.7,22:20:00,1900-01-01 00:10:00,01:50:00
trip_2282,1,BSK,KIA,48.8,08:30:00,10:20:00,01:50:00
trip_2283,2,KIA,BSK,49.7,10:40:00,12:30:00,01:50:00
trip_2284,3,BSK,KIA,48.8,13:00:00,14:50:00,01:50:00
trip_2285,4,KIA,BSK,49.7,15:00:00,16:50:00,01:50:00
trip_2286,5,BSK,BMT-13,3,16:55:00,17:05:00,00:10:00
trip_2287,6,BMT-13,BSK,3,18:20:00,18:40:00,00:20:00
trip_2288,7,BSK,KIA,48.8,18:45:00,20:30:00,01:45:00
trip_2289,8,KIA,BSK,49.7,21:00:00,22:45:00,01:45:00
trip_2290,9,BSK,KIA,48.8,23:00:00,1900-01-01 00:40:00,01:40:00
trip_2291,10,KIA,BSK,49.7,1900-01-01 00:50:00,1900-01-01 02:30:00,01:40:00
trip_2292,1,BMT-13,BSK,3,12:15:00,12:25:00,00:10:00
trip_2293,2,BSK,KIA,48.8,12:30:00,14:15:00,01:45:00
trip_2294,3,KIA,BSK,49.7,14:30:00,16:15:00,01:45:00
trip_2295,4,BSK,KIA,48.8,17:45:00,19:30:00,01:45:00
trip_2296,5,KIA,BSK,49.7,20:00:00,21:45:00,01:45:00
trip_2297,6,BSK,BMT-13,3,21:45:00,21:55:00,00:10:00
trip_2298,1,BMT-13,BSK,3,11:45:00,11:55:00,00:10:00
trip_2299,2,BSK,KIA,48.8,12:00:00,13:45:00,01:45:00
trip_2300,3,KIA,BSK,49.7,14:00:00,15:45:00,01:45:00
trip_2301,4,BSK,KIA,48.8,16:45:00,18:30:00,01:45:00
trip_2302,5,KIA,BSK,49.7,19:00:00,20:45:00,01:45:00
trip_2303,6,BSK,BMT-13,3,20:45:00,20:55:00,00:10:00
trip_2304,1,BSK,KIA,48.8,05:30:00,07:10:00,01:40:00
trip_2305,2,KIA,BSK,49.7,07:40:00,09:25:00,01:45:00
trip_2306,3,BSK,KIA,48.8,09:30:00,11:15:00,01:45:00
trip_2307,4,KIA,BSK,49.7,11:40:00,13:20:00,01:40:00
trip_2308,5,BSK,BMT-13,3,13:20:00,13:30:00,00:10:00
trip_2309,6,BMT-13,BSK,3,14:30:00,14:40:00,00:10:00
trip_2310,7,BSK,KIA,48.8,14:45:00,16:40:00,01:55:00
trip_2311,8,KIA,BSK,49.7,17:00:00,18:50:00,01:50:00
trip_2312,9,BSK,KIA,48.8,19:45:00,21:35:00,01:50:00
trip_2313,10,KIA,BSK,49.7,22:00:00,23:30:00,01:30:00
trip_2314,1,BSK,KIA,48.8,06:30:00,08:15:00,01:45:00
trip_2315,2,KIA,BSK,49.7,08:40:00,10:25:00,01:45:00
trip_2316,3,BSK,KIA,48.8,10:30:00,12:20:00,01:50:00
trip_2317,4,KIA,BSK,49.7,12:30:00,14:15:00,01:45:00
trip_2318,5,BSK,BMT-13,3,14:15:00,14:25:00,00:10:00
trip_2319,6,BMT-13,BSK,3,15:30:00,15:40:00,00:10:00
trip_2320,7,BSK,KIA,48.8,15:45:00,17:35:00,01:50:00
trip_2321,8,KIA,BSK,49.7,18:00:00,19:50:00,01:50:00
trip_2322,9,BSK,KIA,48.8,20:45:00,22:35:00,01:50:00
trip_2323,10,KIA,BSK,49.7,23:00:00,1900-01-01 00:30:00,01:30:00
trip_2324,1,BSK,KIA,48.8,07:00:00,08:45:00,01:45:00
trip_2325,2,KIA,BSK,49.7,09:20:00,11:00:00,01:40:00
trip_2326,3,BSK,KIA,48.8,11:05:00,12:55:00,01:50:00
trip_2327,4,KIA,BSK,49.7,13:00:00,14:50:00,01:50:00
trip_2328,5,BSK,BMT-13,3,14:50:00,15:00:00,00:10:00
trip_2329,6,BMT-13,BSK,3,16:00:00,16:10:00,00:10:00
trip_2330,7,BSK,KIA,48.8,16:15:00,18:05:00,01:50:00
trip_2331,8,KIA,BSK,49.7,18:20:00,20:10:00,01:50:00
trip_2332,9,BSK,KIA,48.8,21:15:00,23:00:00,01:45:00
trip_2333,10,KIA,BSK,49.7,23:20:00,1900-01-01 01:00:00,01:40:00
trip_2334,1,KIA,SIMS,56.1,05:00:00,07:00:00,02:00:00
trip_2335,2,SIMS,KIA,56.1,07:10:00,09:20:00,02:10:00
trip_2336,3,KIA,BSK,49.7,09:40:00,11:25:00,01:45:00
trip_2337,4,BSK,BMT-13,3,11:30:00,11:40:00,00:10:00
trip_2338,5,BMT-13,BSK,3,15:20:00,15:25:00,00:05:00
trip_2339,6,BSK,KIA,48.8,15:30:00,17:15:00,01:45:00
trip_2340,7,KIA,SIMS,56.1,17:40:00,19:45:00,02:05:00
trip_2341,8,SIMS,KIA,56.1,20:00:00,22:10:00,02:10:00
trip_2342,1,KIA,SIMS,56.1,01:50:00,03:50:00,02:00:00
trip_2343,2,SIMS,KIA,56.1,04:05:00,06:15:00,02:10:00
trip_2344,3,KIA,BSK,49.7,08:20:00,10:05:00,01:45:00
trip_2345,4,BSK,BMT-13,3,10:05:00,10:10:00,00:05:00
trip_2346,5,BMT-13,BSK,3,11:15:00,11:25:00,00:10:00
trip_2347,6,BSK,KIA,48.8,11:30:00,13:15:00,01:45:00
trip_2348,7,KIA,SIMS,56.1,13:40:00,15:50:00,02:10:00
trip_2349,8,SIMS,KIA,56.1,16:45:00,18:55:00,02:10:00
trip_2350,1,KIA,SIMS,56.1,06:30:00,08:40:00,02:10:00
trip_2351,2,SIMS,KIA,56.1,09:15:00,11:25:00,02:10:00
trip_2352,3,KIA,BSK,49.7,12:15:00,14:00:00,01:45:00
trip_2353,4,BSK,BMT-13,3,14:05:00,14:15:00,00:10:00
trip_2354,5,BMT-13,BSK,3,15:45:00,15:55:00,00:10:00
trip_2355,6,BSK,KIA,48.8,16:00:00,17:45:00,01:45:00
trip_2356,7,KIA,SIMS,56.1,18:40:00,20:50:00,02:10:00
trip_2357,8,SIMS,KIA,56.1,21:10:00,23:20:00,02:10:00
trip_2358,1,KIA,SIMS,56.1,07:20:00,09:30:00,02:10:00
trip_2359,2,SIMS,KIA,56.1,10:15:00,12:25:00,02:10:00
trip_2360,3,KIA,BSK,49.7,13:30:00,15:15:00,01:45:00
trip_2361,4,BSK,BMT-13,3,15:20:00,15:30:00,00:10:00
trip_2362,5,BMT-13,BSK,3,17:00:00,17:10:00,00:10:00
trip_2363,6,BSK,KIA,48.8,17:15:00,19:00:00,01:45:00
trip_2364,7,KIA,SIMS,56.1,19:30:00,21:40:00,02:10:00
trip_2365,8,SIMS,KIA,56.1,22:10:00,1900-01-01 00:20:00,02:10:00
trip_2366,1,KDG,KIA,56.1,7:00,09:10:00,02:10:00
trip_2367,2,KIA,KDG,55.8,10:00,12:10,02:10:00
trip_2368,3,KDG,BMT-18,5.2,12:15,12:30,00:15:00
trip_2369,4,BMT-18,KIA,56.8,13:30:00,15:25:00,01:55:00
trip_2370,5,KIA,KDG,55.8,16:00,18:00,02:00:00
trip_2371,6,KDG,KIA,56.1,18:40,20:40,02:00:00
trip_2372,7,KIA,KDG,55.8,21:45,23:35,01:50:00
trip_2373,1,KDG,KIA,56.1,8:00,10:10:00,02:10:00
trip_2374,2,KIA,KDG,55.8,11:00,13:10,02:10:00
trip_2375,3,KDG,BMT-18,5.2,13:15,13:30,00:15:00
trip_2376,4,BMT-18,KIA,56.8,14:50:00,16:45:00,01:55:00
trip_2377,5,KIA,KDG,55.8,17:00,19:00,02:00:00
trip_2378,6,KDG,KIA,56.1,20:00,22:00,02:00:00
trip_2379,7,KIA,KDG,55.8,22:45,24:35,01:50:00
trip_2380,1,KDG,KIA,56.1,6:00,07:50:00,01:50:00
trip_2381,2,KIA,WFFTMC,55,8:45,10:40,01:55:00
trip_2382,3,WFFTMC,KIA,55,11:20,13:15,01:55:00
trip_2383,4,KIA,WFTTMC,55,13:45,15:45,02:00:00
trip_2384,5,WFTTMC,BMT-18,0.7,15:45,15:50,00:05:00
trip_2385,5,BMT-18,KDG,5.2,16:40:00,16:55:00,00:15:00
trip_2386,6,KDG,KIA,56.1,17:10,19:20:00,02:10:00
trip_2387,7,KIA,KDG,55.8,20:00,22:00:00,02:00:00
trip_2388,1,KDG,KIA,56.1,9:00,11:00:00,02:00:00
trip_2389,2,KIA,KDG,55.8,12:30,14:30,02:00:00
trip_2390,3,KDG,BMT-18,5.2,14:35,14:45,00:10:00
trip_2391,4,BMT-18,KIA,56.8,16:00:00,17:55:00,01:55:00
trip_2392,5,KIA,KDG,55.8,18:15,20:15,02:00:00
trip_2393,6,KDG,KIA,56.1,21:00,23:00,02:00:00
trip_2394,7,KIA,KDG,55.8,23:30,1900-01-01 01:20:00,01:50:00
trip_2395,1,KDG,KIA,56.1,10:00,12:00:00,02:00:00
trip_2396,2,KIA,KDG,55.8,13:00,15:00,02:00:00
trip_2397,3,KDG,BMT-18,5.2,15:05,15:15,00:10:00
trip_2398,4,BMT-18,KIA,56.8,18:00:00,19:55:00,01:55:00
trip_2399,5,KIA,KDG,55.8,20:30,22:25,01:55:00
trip_2400,6,KDG,KIA,56.1,22:30,1900-01-01 00:25:00,01:55:00
trip_2401,7,KIA,KDG,55.8,1900-01-01 00:30:00,1900-01-01 02:20:00,01:50:00
trip_2402,1,KDG,KIA,56.1,8:40,10:35:00,01:55:00
trip_2403,2,KIA,KDG,55.8,11:45,13:40,01:55:00
trip_2404,3,KDG,BMT-18,5.2,13:45,14:05,00:20:00
trip_2405,4,BMT-18,KIA,56.8,15:20:00,17:15:00,01:55:00
trip_2406,5,KIA,KDG,55.8,17:30,19:25,01:55:00
trip_2407,6,KDG,KIA,56.1,19:30,21:25,01:55:00
trip_2408,7,KIA,KDG,55.8,23:10,1900-01-01 01:05:00,01:55:00
trip_2409,1,KIA,KDG,55.3,1900-01-01 03:00:00,1900-01-01 04:55:00,01:55:00
trip_2410,2,KDG,KIA,50,05:00:00,07:00:00,02:00:00
trip_2411,3,KIA,KDG,50,07:30:00,09:30:00,02:00:00
trip_2412,4,KDG,BMT-18,5.3,1900-01-01 09:35:00,1900-01-01 09:55:00,00:20:00
trip_2413,5,BMT-18,KDG,5.3,11:45:00,12:05:00,00:20:00
trip_2414,6,KDG,KIA,50,12:10:00,14:10:00,02:00:00
trip_2415,7,KIA,KDG,50,14:50,16:50,02:00:00
trip_2416,8,KDG,KIA,50,18:20,20:20,02:00:00
trip_2417,1,KIA,KDG,55.3,1900-01-01 01:00:00,1900-01-01 03:00:00,02:00:00
trip_2418,2,KDG,KIA,50,4:00,6:00,02:00:00
trip_2419,3,KIA,KDG,50,6:30,8:30,02:00:00
trip_2420,4,KDG,BMT-18,5.3,8:35,1900-01-01 08:55:00,1900-01-01 00:20:00
trip_2421,5,BMT-18,KDG,5.3,10:35:00,10:55:00,00:20:00
trip_2422,6,KDG,KIA,50,11:00,13:00,02:00:00
trip_2423,7,KIA,KDG,50,13:20,15:20,02:00:00
trip_2424,8,KDG,KIA,50,16:30,18:30,02:00:00
trip_2425,1,HSR KEB,KIA  ,52.7,6:05,7:55,01:50:00
trip_2426,2,KIA,HSR KEB,52.7,8:10,10:05,01:55:00
trip_2427,3,HSR KEB,KIA,52.7,10:20,12:15,01:55:00
trip_2428,4,KIA,HSR KEB,52.7,12:30,14:25,01:55:00
trip_2429,5,HSR KEB,BMT-25,2.7,14:25,14:35,00:10:00
trip_2430,6,BMT-25,HSR KEB,2.7,15:35:00,15:45:00,00:10:00
trip_2431,7,HSR KEB,KIA,52.7,15:50,17:45,01:55:00
trip_2432,8,KIA,HSR KEB,52.7,18:00,19:55,01:55:00
trip_2433,9,HSR KEB,KIA,52.7,20:10,22:00,01:50:00
trip_2434,10,KIA,HSR KEB,52.7,22:15,1900-01-01 00:05:00,01:50:00
trip_2435,1,HSR KEB,KIA  ,52.7,7:30,9:25,01:55:00
trip_2436,2,KIA,HSR KEB,52.7,9:40,11:35,01:55:00
trip_2437,3,HSR KEB,KIA,52.7,11:50,13:45,01:55:00
trip_2438,4,KIA,HSR KEB,52.7,14:00,15:50,01:50:00
trip_2439,5,HSR KEB,BMT-25,2.7,15:50,16:00,00:10:00
trip_2440,6,BMT-25,HSR KEB,2.7,17:00:00,17:10:00,00:10:00
trip_2441,7,HSR KEB,KIA,52.7,17:15,19:10,01:55:00
trip_2442,8,KIA,HSR KEB,52.7,19:25,21:20,01:55:00
trip_2443,9,HSR KEB,KIA,52.7,21:35,23:25,01:50:00
trip_2444,10,KIA,HSR KEB,52.7,23:40,1900-01-01 01:30:00,01:50:00
trip_2445,1,HSR KEB,KIA  ,52.7,08:30:00,10:25:00,01:55:00
trip_2446,2,KIA,HSR KEB,52.7,10:40:00,12:35:00,01:55:00
trip_2447,3,HSR KEB,KIA,52.7,12:50:00,14:45:00,01:55:00
trip_2448,4,KIA,HSR KEB,52.7,15:00:00,16:50:00,01:50:00
trip_2449,5,HSRKEB,BMT-25,2.7,16:50:00,17:00:00,00:10:00
trip_2450,6,BMT-25,HSRKEB,2.7,18:05:00,18:15:00,00:10:00
trip_2451,7,HSR KEB,KIA,52.7,18:20:00,20:15:00,01:55:00
trip_2452,8,KIA,HSR KEB,52.7,20:30:00,22:25:00,01:55:00
trip_2453,9,HSR KEB,KIA,52.7,22:40:00,1900-01-01 00:30:00,01:50:00
trip_2454,10,KIA,HSR KEB,52.7,1900-01-01 00:45:00,1900-01-01 02:35:00,01:50:00
trip_2455,1,HSRB,KIA,50,04:30:00,06:20:00,01:50:00
trip_2456,2,KIA,HSRB,50,06:30:00,08:20:00,01:50:00
trip_2457,3,HSRB,KIA,50,08:50:00,10:40:00,01:50:00
trip_2458,4,KIA,HSRB,50,11:00:00,12:50:00,01:50:00
trip_2459,5,HSRB,BMT-25,1.5,12:50:00,13:00:00,00:10:00
trip_2460,6,BMT-25,HSRB,1.5,14:00:00,14:10:00,00:10:00
trip_2461,7,HSRB,KIA,50,14:15:00,16:05:00,01:50:00
trip_2462,8,KIA,HSRB,50,16:20:00,18:10:00,01:50:00
trip_2463,9,HSRB,KIA,50,18:30:00,20:20:00,01:50:00
trip_2464,10,KIA,HSRB,50,20:35:00,22:25:00,01:50:00
trip_2465,1,HSRB,KIA,50,05:30:00,07:20:00,01:50:00
trip_2466,2,KIA,HSRB,50,07:30:00,09:20:00,01:50:00
trip_2467,3,HSRB,KIA,50,09:50:00,11:40:00,01:50:00
trip_2468,4,KIA,HSRB,50,12:00:00,13:50:00,01:50:00
trip_2469,5,HSRB,BMT-25,1.5,13:50:00,14:00:00,00:10:00
trip_2470,6,BMT-25,HSRB,1.5,15:00:00,15:10:00,00:10:00
trip_2471,7,HSRB,KIA,50,15:15:00,17:05:00,01:50:00
trip_2472,8,KIA,HSRB,50,17:20:00,19:10:00,01:50:00
trip_2473,9,HSRB,KIA,50,19:30:00,21:20:00,01:50:00
trip_2474,10,KIA,HSRB,50,21:35:00,23:25:00,01:50:00
trip_2475,1,HSRB,KIA,50,06:20:00,08:10:00,01:50:00
trip_2476,2,KIA,HSRB,50,08:20:00,10:10:00,01:50:00
trip_2477,3,HSRB,KIA,50,10:40:00,12:30:00,01:50:00
trip_2478,4,KIA,HSRB,50,12:50:00,14:40:00,01:50:00
trip_2479,5,HSRB,BMT-25,1.5,14:40:00,14:50:00,00:10:00
trip_2480,6,BMT-25,HSRB,1.5,15:50:00,16:00:00,00:10:00
trip_2481,7,HSRB,KIA,50,16:05:00,17:55:00,01:50:00
trip_2482,8,KIA,HSRB,50,18:10:00,20:00:00,01:50:00
trip_2483,9,HSRB,KIA,50,20:20:00,22:10:00,01:50:00
trip_2484,10,KIA,HSRB,50,22:20:00,1900-01-01 00:10:00,01:50:00
trip_2485,1,HSRB,KIA,50,07:00:00,08:50:00,01:50:00
trip_2486,2,KIA,HSRB,50,09:00:00,10:50:00,01:50:00
trip_2487,3,HSRB,KIA,50,11:20:00,13:10:00,01:50:00
trip_2488,4,KIA,HSRB,50,13:30:00,15:20:00,01:50:00
trip_2489,5,HSRB,BMT-25,1.5,15:20:00,15:30:00,00:10:00
trip_2490,6,BMT-25,HSRB,1.5,16:30:00,16:40:00,00:10:00
trip_2491,7,HSRB,KIA,50,16:45:00,18:35:00,01:50:00
trip_2492,8,KIA,HSRB,50,18:50:00,20:40:00,01:50:00
trip_2493,9,HSRB,KIA,50,21:00:00,22:50:00,01:50:00
trip_2494,10,KIA,HSRB,50,23:00:00,1900-01-01 00:50:00,01:50:00
trip_2495,1,HSRB,KIA,50,8:00,9:50,01:50:00
trip_2496,2,KIA,HSRB,50,10:00,11:50,01:50:00
trip_2497,3,HSRB,KIA,50,12:20,14:10,01:50:00
trip_2498,4,KIA,HSRB,50,14:30,16:20,01:50:00
trip_2499,5,HSRB,BMT-25,1.5,16:25,16:30,00:05:00
trip_2500,6,BMT-25,HSRB,1.5,17:30,17:35,00:05:00
trip_2501,7,HSRB,KIA,50,17:40,19:30,01:50:00
trip_2502,9,KIA,HSRB,50,19:45,21:35:00,01:50:00
trip_2503,10,HSRB,KIA,50,22:00:00,23:50:00,01:50:00
trip_2504,11,KIA,HSRB,50,1900-01-01 00:05:00,1900-01-01 01:55:00,01:50:00
trip_2505,1,HSRB,KIA,50,9:20,11:10,01:50:00
trip_2506,2,KIA,HSRB,50,11:30,13:20,01:50:00
trip_2507,3,HSRB,KIA,50,13:25,15:15,01:50:00
trip_2508,4,KIA,HSRB,50,15:30,17:20,01:50:00
trip_2509,5,HSRB,BMT-25,1.5,17:25,17:35,00:10:00
trip_2510,6,BMT-25,HSRB,1.5,18:45:00,18:55:00,00:10:00
trip_2511,7,HSRB,KIA,50,19:00:00,20:50:00,01:50:00
trip_2512,8,KIA,HSRB,50,21:05:00,22:55:00,01:50:00
trip_2513,9,HSRB,KIA,50,23:00,1900-01-01 00:50:00,01:50:00
trip_2514,10,KIA,HSRB,50,1900-01-01 01:00:00,1900-01-01 02:45:00,01:45:00
trip_2515,1,KIA,ELC,66,09:00:00,11:10:00,02:10:00
trip_2516,2,ELC,KIA,66,12:20:00,14:20:00,02:00:00
trip_2517,3,KIA,ELC,66,14:40:00,16:40:00,02:00:00
trip_2518,4,ELC,CSB,13,16:45:00,17:25:00,00:40:00
trip_2519,5,CSB,BMT-25,2.5,17:30:00,17:35:00,00:05:00
trip_2520,6,BMT-25,CSB,2.5,18:45:00,18:50:00,00:05:00
trip_2521,7,CSB,ELC,13,18:55:00,19:35:00,00:40:00
trip_2522,8,ELC,KIA,66,19:40:00,21:40:00,02:00:00
trip_2523,9,KIA,ELC,66,22:20:00,1900-01-01 00:20:00,02:00:00
trip_2524,10,ELC,KIA,66,1900-01-01 00:30:00,1900-01-01 02:30:00,02:00:00
trip_2525,1,KIA,ELC,66,06:00:00,08:15:00,02:15:00
trip_2526,2,ELC,KIA,66,08:40:00,10:45:00,02:05:00
trip_2527,3,KIA,ELC,66,11:00:00,13:00:00,02:00:00
trip_2528,4,ELC,CSB,13,13:05:00,13:35:00,00:30:00
trip_2529,5,CSB,BMT-25,2.5,13:35:00,13:40:00,00:05:00
trip_2530,6,BMT-25,CSB,2.5,14:35:00,14:40:00,00:05:00
trip_2531,7,CSB,ELC,13,14:45:00,15:15:00,00:30:00
trip_2532,8,ELC,KIA,66,15:20:00,17:40:00,02:20:00
trip_2533,9,KIA,ELC,66,18:20:00,20:40:00,02:20:00
trip_2534,10,ELC,KIA,66,22:00:00,1900-01-01 00:05:00,02:05:00
trip_2535,1,KIA,ELC,66,08:00:00,10:20:00,02:20:00
trip_2536,2,ELC,KIA,66,10:50:00,13:00:00,02:10:00
trip_2537,3,KIA,ELC,66,13:30:00,15:40:00,02:10:00
trip_2538,4,ELC,CSB,13,15:45:00,16:25:00,00:40:00
trip_2539,5,CSB,BMT-25,2.5,16:25:00,16:30:00,00:05:00
trip_2540,6,BMT-25,KVN,3.8,17:55:00,18:05:00,00:10:00
trip_2541,8,KVN,KIA,58,18:10:00,20:30:00,02:20:00
trip_2542,9,KIA,ELC,66,21:20:00,23:20:00,02:00:00
trip_2543,10,ELC,KIA,66,23:40:00,1900-01-01 01:40:00,02:00:00
trip_2544,1,KIA,ELC,66,06:45:00,09:05:00,02:20:00
trip_2545,2,ELC,KIA,66,10:20:00,12:40:00,02:20:00
trip_2546,3,KIA,ELC,66,13:00:00,15:00:00,02:00:00
trip_2547,4,ELC,CSB,13,15:05:00,15:40:00,00:35:00
trip_2548,5,CSB,BMT-25,2.5,15:40:00,15:45:00,00:05:00
trip_2549,6,BMT-25,KVN,3.8,16:45:00,16:55:00,00:10:00
trip_2550,7,KVN,KIA,58,17:00:00,19:00:00,02:00:00
trip_2551,8,KIA,ELC,66,19:20:00,21:40:00,02:20:00
trip_2552,9,ELC,KIA,66,22:20:00,1900-01-01 00:20:00,02:00:00
trip_2553,1,KIA,ELC,66,08:40:00,10:50:00,02:10:00
trip_2554,2,ELC,KIA,66,11:40:00,13:40:00,02:00:00
trip_2555,3,KIA,ELC,66,14:00:00,16:10:00,02:10:00
trip_2556,4,ELC,CSB,13,16:15:00,16:55:00,00:40:00
trip_2557,5,CSB,BMT-25,2.5,17:00:00,17:05:00,00:05:00
trip_2558,6,BMT-25,KVN,3.8,18:25:00,18:35:00,00:10:00
trip_2559,7,KVN,KIA,58,18:40:00,20:40:00,02:00:00
trip_2560,8,KIA,ELC,66,21:00:00,23:10:00,02:10:00
trip_2561,9,ELC,KIA,66,23:50:00,1900-01-01 01:50:00,02:00:00
trip_2562,1,KIA,ELC,66,09:20:00,11:30:00,02:10:00
trip_2563,2,ELC,KIA,66,11:50:00,14:00:00,02:10:00
trip_2564,3,KIA,ELC,66,14:10:00,16:10:00,02:00:00
trip_2565,4,ELC,CSB,13,16:15:00,16:45:00,00:30:00
trip_2566,5,CSB,BMT-25,2.5,16:45:00,16:50:00,00:05:00
trip_2567,6,BMT-25,KVN,3.8,18:50:00,18:55:00,00:05:00
trip_2568,8,KVN,KIA,58,19:00:00,21:20:00,02:20:00
trip_2569,9,KIA,ELC,66,22:00:00,1900-01-01 00:10:00,02:10:00
trip_2570,10,ELC,KIA,66,1900-01-01 01:00:00,1900-01-01 03:00:00,02:00:00
trip_2571,1,KIA,ELC,66,06:30:00,08:40:00,02:10:00
trip_2572,2,ELC,KIA,66,09:20:00,11:20:00,02:00:00
trip_2573,3,KIA,ELC,66,11:40:00,13:40:00,02:00:00
trip_2574,4,ELC,CSB,13,13:45:00,14:15:00,00:30:00
trip_2575,5,CSB,BMT-25,2.5,14:15:00,14:20:00,00:05:00
trip_2576,6,BMT-25,CSB,2.5,15:25:00,15:30:00,00:05:00
trip_2577,7,CSB,ELC,13,15:35:00,16:15:00,00:40:00
trip_2578,8,ELC,KIA,66,16:20:00,18:25:00,02:05:00
trip_2579,9,KIA,ELC,66,18:40:00,20:50:00,02:10:00
